"","GEOID","state","county_name","geometry","distance_nearest_farmersmarket(mile)","nearest_farmersmarket_name","nearest_farmersmarket_id","market_county_geoid","market_county_name","farmersmarket_desert"
"188","22033","Louisiana","East Baton Rouge",c(469404.430572761, 841250.936204576),6.6013019425977,"Red Stick Farmers Market II","310563","22033","East Baton Rouge",FALSE
"189","22099","Louisiana","St. Martin",c(422557.850670689, 793460.377764393),15.1535887790856,"Tech Area Farmers' Market","310572","22045","Iberia",FALSE
"190","22025","Louisiana","Catahoula",c(392036.789380701, 963133.127523556),17.9429321546585,"Farmers Market Gardening & Gift Shop","310538","22059","LaSalle",FALSE
"191","22069","Louisiana","Natchitoches",c(273988.408565608, 965119.159770834),2.75083268712561,"Cane River Green Market","310530","22069","Natchitoches",FALSE
"192","23023","Maine","Sagadahoc",c(2064396.08322991, 2615599.48641285),6.2614959591196,"Brunswick Winter Market","314359","23005","Cumberland",FALSE
"193","26135","Michigan","Oscoda",c(936684.839937721, 2468858.88277319),17.7286748587841,"Rose City Farmers Market","311104","26129","Ogemaw",FALSE
"194","27097","Minnesota","Morrison",c(134312.636601238, 2559473.91026741),4.90271711790888,"Little Falls Farmers' Market","307905","27097","Morrison",FALSE
"195","27013","Minnesota","Blue Earth",c(154385.843728532, 2339737.00361757),9.20688470406381,"Lake Crystal Farmers' Market","308159","27013","Blue Earth",FALSE
"196","27147","Minnesota","Steele",c(221574.711725016, 2340029.80876627),4.35873417237118,"Owatonna Farmers' and Craft Market","308175","27147","Steele",FALSE
"197","27065","Minnesota","Kanabec",c(210094.885435784, 2553745.98797206),5.04524336940103,"Mora Area Farmers' Market","307443","27065","Kanabec",FALSE
"198","27015","Minnesota","Brown",c(101320.150912995, 2361993.95796273),12.0706446533644,"Springfield Riverside Farmers Market","301732","27015","Brown",FALSE
"199","28145","Mississippi","Union",c(636890.21525367, 1293266.67093987),2.25123666408494,"Biscuits & Jam Farmers' Market","311360","28145","Union",FALSE
"200","28053","Mississippi","Humphreys",c(507197.340177198, 1132258.3765549),20.3705437912033,"Yazoo Farmers Market","311405","28163","Yazoo",TRUE
"201","29041","Missouri","Chariton",c(258730.676117045, 1836764.6509376),28.6526350287932,"Moberly Farmer's Market","311321","29175","Randolph",TRUE
"202","29065","Missouri","Dent",c(392669.7182258, 1628015.04258827),2.93149915754617,"Salem Farmers' Market","311337","29065","Dent",FALSE
"203","30077","Montana","Powell",c(-1289871.70794476, 2766759.27931624),32.5479147063472,"Deer Lodge Community Garden Pick-Your-Own Market","311413","30077","Powell",TRUE
"204","30031","Montana","Gallatin",c(-1180028.23183442, 2599814.6659722),11.6210580750542,"Bozeman Winter Farmers' Market","311409","30031","Gallatin",FALSE
"205","30059","Montana","Meagher",c(-1139581.8889548, 2712564.31157749),55.1437225327875,"Helena Farmers Market","311423","30049","Lewis and Clark",TRUE
"206","30089","Montana","Sanders",c(-1436942.33662909, 2887357.72832561),45.4421232006628,"Polson Farmers' Market","311431","30047","Lake",TRUE
"207","30007","Montana","Broadwater",c(-1190754.57163398, 2690962.36794089),30.5282880224832,"Boulder Farmers and Artisan's Market","300036","30043","Jefferson",TRUE
"208","30023","Montana","Deer Lodge",c(-1315747.46814753, 2682071.09468258),4.3118273771361,"Anaconda Community Market","300398","30023","Deer Lodge",FALSE
"209","31185","Nebraska","York",c(-133503.358670391, 1985853.34862746),12.9113296463934,"Henderson Farmers Market","301116","31185","York",FALSE
"210","34027","New Jersey","Morris",c(1778613.19678137, 2185167.21526792),5.23036646976258,"Farm Stand at The Urban Farm","301751","34027","Morris",FALSE
"211","35033","New Mexico","Mora",c(-797835.280494636, 1477524.74618671),32.5139701445803,"Tri-County Farmers' Market","311770","35047","San Miguel",TRUE
"212","36111","New York","Ulster",c(1775884.1209141, 2302407.35094741),12.6228742285026,"Kingston Farmers Market","311965","36111","Ulster",FALSE
"213","36051","New York","Livingston",c(1474576.84802005, 2334112.60490307),4.96045025181079,"Mount Morris Farmers Market","312006","36051","Livingston",FALSE
"214","36123","New York","Yates",c(1530179.65192792, 2334360.46334438),5.43588692900432,"The Windmill Farm & Craft Market","312111","36123","Yates",FALSE
"215","37153","North Carolina","Richmond",c(1463830.1143703, 1452932.60657663),18.7032094058663,"Uptown Wadesboro Farmers' Market","311572","37007","Anson",FALSE
"216","37051","North Carolina","Cumberland",c(1544971.69804591, 1472214.7887565),3.90455772625686,"Murchison Road Community Farmers Market","311525","37051","Cumberland",FALSE
"217","37085","North Carolina","Harnett",c(1534827.43995228, 1506792.86913328),11.1958511358182,"Erwin Farmers Market","311477","37085","Harnett",FALSE
"218","37199","North Carolina","Yancey",c(1220672.39152137, 1515504.52964414),11.5894943532691,"Bakersville Main Street Farmer's Market","311443","37121","Mitchell",FALSE
"219","37065","North Carolina","Edgecombe",c(1635729.86980625, 1587847.88156492),3.47094418624407,"Tarboro-Edgecombe Farmers Market","311562","37065","Edgecombe",FALSE
"220","37193","North Carolina","Wilkes",c(1316555.66296005, 1564808.07594442),3.42247920360923,"Wilkes County Farmers' Market","300504","37193","Wilkes",FALSE
"221","37117","North Carolina","Martin",c(1680080.82172298, 1588719.62003698),21.1914605027762,"Washington Saturday Market","311578","37013","Beaufort",TRUE
"222","37099","North Carolina","Jackson",c(1156097.47938779, 1437307.43898243),2.69417063836177,"The 'Whee Market","301350","37099","Jackson",FALSE
"223","39075","Ohio","Holmes",c(1177079.70913376, 2037156.55393826),30.6651514333195,"Bellville Farmers Market","314230","39139","Richland",TRUE
"224","39069","Ohio","Henry",c(988345.022849344, 2098487.9748005),13.0268316792916,"McLaughlin's Greenhouse & Market","312276","39173","Wood",FALSE
"225","40027","Oklahoma","Cleveland",c(-119731.205909651, 1350348.60144446),6.05723042789332,"Noble Farmers' Market","312389","40027","Cleveland",FALSE
"226","40029","Oklahoma","Coal",c(-27102.0031906298, 1280775.80998486),32.5774351762048,"Johnston County Farmers' Market in Tishomingo","312384","40069","Johnston",TRUE
"227","40075","Oklahoma","Kiowa",c(-270067.83487014, 1321672.74861667),9.82917713554666,"Hobart Main Street Farmers Market","312380","40075","Kiowa",FALSE
"228","41017","Oregon","Deschutes",c(-1994911.82367268, 2591188.09025772),11.4699456502447,"Bend Farmers' Market (Friday)","312418","41017","Deschutes",FALSE
"229","41047","Oregon","Marion",c(-2069051.77174289, 2726273.74202107),12.0322612482016,"Silverton Farmers Market- Winter","314205","41047","Marion",FALSE
"230","42027","Pennsylvania","Centre",c(1509495.84893167, 2134744.62418969),7.56496851343992,"Lemont Farmers' Market","312575","42027","Centre",FALSE
"231","42041","Pennsylvania","Cumberland",c(1571510.48740144, 2060720.73280978),3.79025235035763,"Carlisle Country Market","312523","42041","Cumberland",FALSE
"232","42035","Pennsylvania","Clinton",c(1517650.70909344, 2172253.95769239),14.1683212515742,"Poorman's Island Market","312619","42035","Clinton",FALSE
"233","42003","Pennsylvania","Allegheny",c(1340331.20479156, 2052716.00359692),2.03710115480282,"Bloomfield Saturday Market","300374","42003","Allegheny",FALSE
"234","42129","Pennsylvania","Westmoreland",c(1386019.05809227, 2042672.94542817),12.9256167096991,"Farm Fresh Farm Market","312548","42129","Westmoreland",FALSE
"235","45077","South Carolina","Pickens",c(1199443.4321665, 1398091.57256256),7.79191355540863,"Six Mile Farmers' Market","312722","45077","Pickens",FALSE
"236","45085","South Carolina","Sumter",c(1427139.94629448, 1323144.44627429),1.05440617059401,"Sumter County Farmers Market","312726","45085","Sumter",FALSE
"237","45063","South Carolina","Lexington",c(1346747.3441587, 1308615.02501174),5.85275920794115,"Lexington Farmers' Market","312699","45063","Lexington",FALSE
"238","45055","South Carolina","Kershaw",c(1400673.18326128, 1366646.62645102),6.69892370264324,"Kershaw County Farmers Market","301564","45055","Kershaw",FALSE
"239","45089","South Carolina","Williamsburg",c(1492020.73004024, 1300553.96230213),6.61602333094244,"Kingstree Eat Smart Farmers' Market","312696","45089","Williamsburg",FALSE
"240","46093","South Dakota","Meade",c(-531993.212617397, 2416248.78599578),41.4113602815266,"Black Hills Farmers Market","312742","46103","Pennington",TRUE
"241","46103","South Dakota","Pennington",c(-544849.311205293, 2354415.38702148),19.8144623034763,"Black Hills Farmers Market","312742","46103","Pennington",FALSE
"242","46085","South Dakota","Lyman",c(-307804.34149179, 2328914.45744772),40.7381398035708,"Country Farmers' Market","312745","46065","Hughes",TRUE
"243","46057","South Dakota","Hamlin",c(-94023.4251741942, 2409993.34608617),15.6763403153933,"Watertown Farmers' Market","312755","46029","Codington",FALSE
"244","47093","Tennessee","Knox",c(1074883.72032506, 1506287.6443072),2.42445941699649,"Market Square Farmers' Market","300742","47093","Knox",FALSE
"245","47033","Tennessee","Crockett",c(613891.607009169, 1440027.55819096),16.054036883081,"Farm Market - Trenton TN","312779","47053","Gibson",FALSE
"246","47085","Tennessee","Humphreys",c(733444.642853599, 1475056.6130114),18.8893275872611,"Benton County Farmers' Market","312762","47005","Benton",FALSE
"247","47001","Tennessee","Anderson",c(1049984.96144786, 1517279.56869537),6.63803967931941,"Oak Ridge Farmers' Market","312815","47001","Anderson",FALSE
"248","47021","Tennessee","Cheatham",c(792399.317364392, 1505155.54731084),9.29714519996653,"Farmers Market at the Livery Stables","312783","47021","Cheatham",FALSE
"249","48481","Texas","Wharton",c(-21604.1181805779, 689326.58058667),7.65767910911863,"Wharton County Farmers Market","312998","48481","Wharton",FALSE
"250","48001","Texas","Anderson",c(32769.9462701037, 971038.755738543),24.7441052631872,"East Texas Farmers Market","312880","48073","Cherokee",TRUE
"251","48157","Texas","Fort Bend",c(22207.9490708031, 716995.744081198),3.11522146341303,"Downtown Rosenberg Farmer's Market","312879","48157","Fort Bend",FALSE
"252","48257","Texas","Kaufman",c(-26857.7500957669, 1058616.30142557),21.4511060001612,"Downtown Mesquite Farmers Market","313785","48113","Dallas",TRUE
"253","48471","Texas","Walker",c(40855.1407856573, 851539.863917213),1.63777237823728,"Huntsville Downtown Farmers Market","312912","48471","Walker",FALSE
"254","48495","Texas","Winkler",c(-663479.717644507, 999691.7787764),53.5229880479698,"Permian Basin Farmers Market","312938","48329","Midland",TRUE
"255","48125","Texas","Dickens",c(-440165.336356528, 1183190.77290516),61.0772693016585,"Lubbock Farmers' Market","312921","48303","Lubbock",TRUE
"256","48053","Texas","Burnet",c(-208321.328306445, 859316.900911914),24.4060490659907,"Killeen Farmers Market","312918","48281","Lampasas",TRUE
"257","48267","Texas","Kimble",c(-359072.913676279, 830517.758453192),47.6233430257574,"Local Kerrville Farmers Market","312920","48265","Kerr",TRUE
"258","48287","Texas","Lee",c(-92715.2209016959, 804329.046047845),23.3651307601062,"Round Top Farmers' Market","312948","48149","Fayette",TRUE
"259","48289","Texas","Leon",c(388.314981844083, 913443.466633266),2.86620507873177,"Farmers Market Centerville Texas","301786","48289","Leon",FALSE
"260","48063","Texas","Camp",c(94896.4469276423, 1100816.91987071),17.564226930456,"Grass Roots Farmers Market","312899","48459","Upshur",FALSE
"261","48449","Texas","Titus",c(95792.6161859393, 1127982.71133436),25.9151245479974,"Winnsboro Farmers Market","314027","48499","Wood",TRUE
"262","48455","Texas","Trinity",c(82198.3794647402, 890714.770206242),31.6255128366723,"Angelina County Farmers' Market","312834","48005","Angelina",TRUE
"263","48477","Texas","Washington",c(-38789.7755681924, 793277.115772527),0.0032267365155763,"Washington on the Brazos Farmers Market","301447","48477","Washington",FALSE
"264","48341","Texas","Moore",c(-527264.635454459, 1436911.46795266),44.2196374605228,"Amarillo Community Market","312833","48375","Potter",TRUE
"265","48155","Texas","Foard",c(-346427.374890394, 1219026.13498234),73.5270387476259,"Charlie ~ Thornberry Certified Farmers Market Association","312854","48485","Wichita",TRUE
"266","49057","Utah","Weber",c(-1316664.42553049, 2139722.62622278),4.61158361435903,"Farmers Market Ogden","301546","49057","Weber",FALSE
"267","49051","Utah","Wasatch",c(-1272205.08923964, 2025733.26835211),25.5604619245231,"Mapleton Farmers' Market","313010","49049","Utah",TRUE
"268","49013","Utah","Duchesne",c(-1210985.13729026, 2012379.51836245),52.61304924946,"High Desert Growers' Farmers' Market","313006","49007","Carbon",TRUE
"269","49017","Utah","Garfield",c(-1339995.7770645, 1755866.25587184),10.3017756394258,"Escalante Farmers' Market","313002","49017","Garfield",FALSE
"270","51087","Virginia","Henrico",c(1617132.0405767, 1769752.12231222),0.0165966331127977,"Dorey Park Farmers Market","301262","51760","Richmond",FALSE
"271","51187","Virginia","Warren",c(1519544.61854741, 1907330.14053978),1.33132009111935,"Front Royal Farmers Market","313115","51187","Warren",FALSE
"272","51015","Virginia","Augusta",c(1456104.3180787, 1810795.74462529),3.46416741691625,"Staunton-Augusta Farmers' Market","313228","51790","Staunton",FALSE
"273","51037","Virginia","Charlotte",c(1519867.95857594, 1691077.75291596),17.468737909965,"Pamplin Depot Community Farmers Market","313178","51011","Appomattox",FALSE
"274","51121","Virginia","Montgomery",c(1367052.22670228, 1682828.15141124),2.91889456754264,"Community Farmers' Market of Blacksburg","313075","51121","Montgomery",FALSE
"275","51019","Virginia","Bedford",c(1439151.6673432, 1711124.45057516),1.28881548690145,"Bedford Farmers Market","313037","51019","Bedford",FALSE
"276","51155","Virginia","Pulaski",c(1340644.35677027, 1665922.48010202),3.75770644912049,"The Marketplace","313241","51155","Pulaski",FALSE
"277","51109","Virginia","Louisa",c(1559948.05855428, 1808905.22135821),3.76594183849819,"Louisa Farmers' Market","313148","51109","Louisa",FALSE
"278","51137","Virginia","Orange",c(1549917.72870366, 1837518.59559472),11.738619733466,"Eastern Orange Farmers Market","313090","51137","Orange",FALSE
"279","51091","Virginia","Highland",c(1415132.52104805, 1826073.28233065),30.1390290488024,"Pocahontas County Farmers' Market","313673","54075","Pocahontas",TRUE
"280","53041","Washington","Lewis",c(-2003562.27706734, 2901060.01642862),21.7424949140809,"Yelm Earthworm & Castings Farmers Market","313446","53067","Thurston",TRUE
"281","53065","Washington","Stevens",c(-1620085.87840251, 3008999.15893219),10.2224862740359,"Chewelah Farmers Market","314325","53065","Stevens",FALSE
"282","53017","Washington","Douglas",c(-1771588.67050944, 2970980.4577292),23.7952163108526,"Pateros Farmers' Market","313407","53047","Okanogan",TRUE
"283","54109","West Virginia","Wyoming",c(1258746.47986188, 1714957.31762844),12.9603905909369,"Kimball Farmers' Market","313661","54047","McDowell",FALSE
"284","54041","West Virginia","Lewis",c(1323938.41060145, 1882630.20661706),17.5671795615784,"Gilmer County Farmers' Market","313655","54021","Gilmer",FALSE
"285","54001","West Virginia","Barbour",c(1363601.74539909, 1904845.69581274),2.19142071163246,"Barbour County Community Garden Market","313642","54001","Barbour",FALSE
"286","55111","Wisconsin","Sauk",c(487374.837158384, 2285853.24774426),7.9484347465141,"Reedsburg Area Medical Center Farmers' Market","313583","55111","Sauk",FALSE
"287","55035","Wisconsin","Eau Claire",c(372552.791997228, 2424556.69469825),9.49693499341994,"Eau Claire Farmers' Market","313490","55035","Eau Claire",FALSE
"288","31005","Nebraska","Arthur",c(-471181.693980985, 2076805.27974456),72.4626349239002,"Bridgeport Farmer's Market","311608","31123","Morrill",TRUE
"289","38007","North Dakota","Billings",c(-562855.437743104, 2692088.43791044),29.2904492674433,"Roughrider Homegrowers Farmers' Market","311601","38089","Stark",TRUE
"290","09110","Connecticut","Capitol",c(1912818.30703619, 2327573.25111376),1.99397177737687,"South Windsor Farmers' Market","301583","09110","Capitol",FALSE
"291","10003","Delaware","New Castle",c(1718793.20341622, 2024229.99568783),3.36788833841793,"Delaware City Farmers' Market & Galleria","309262","10003","New Castle",FALSE
