county_fips,GEOID,state,county_name_hub,distance_nearest_hub_mile,nearest_hub_name,nearest_hub_id,hub_county_geoid,hub_county_name,hub_products,hub_desert,centroid_x,centroid_y,fips,ansicode,county_name_spma,state_name,state_abbrev,year,all_farms,annual_avg_estabs_count_naics_4244_grocery_and_related_product_wholesalers,annual_avg_estabs_count_naics_4245_farm_product_raw_material_merch._whls.,annual_avg_estabs_count_naics_44511_supermarkets_and_other_grocery_stores,annual_avg_estabs_count_naics_4451_grocery_stores,d2c_sales_pct,intermediated_sales_pct,local_sales_pct,number_colleges_universities,number_csa,number_farmersmarket,number_foodhub,number_healthcare_facilities,number_k12_schools,number_onfarmmarket,overall_food_insecurity_rate,pct_households_with_no_vehicle,pct_laccess_lowi,total_acres_operated,valueadded_farms_pct
01111,01111,Alabama,Randolph,65.4977316597196,The Common Market Georgia,500112,13121,Fulton,Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Dry beans;Eggs;Herbs;Grains/flour;Honey;Juices/non-alcoholic ciders;Mushrooms;Nuts;Tofu/non-animal protein;,TRUE,973290.732262555,1190113.54399108,1111,161582,Randolph,Alabama,AL,2022,611,,1,4,4,0.047669951,0.106414735,,1,,,,6,12,1,18.2,5.300000191,13.18332863,107335,8.346972466
01113,01113,Alabama,Russell,105.338458105192,Royal Food Service,500078,13121,Fulton,Fresh fruits;Fresh vegetables;Dairy products;Eggs;Herbs;Honey;Juices/non-alcoholic ciders;Mushrooms;Nuts;,TRUE,1011232.30402736,1081521.83316441,1113,161583,Russell,Alabama,AL,2022,266,6,,11,11,0.037496593,0.139760017,0.426097631,1,,1,,6,18,2,20,8.800000191,6.665277481,95422,3.75939846
01115,01115,Alabama,St. Clair,71.8288595179916,Farm Food Collaborative / Food Bank of North Alabama,500138,01089,Madison,"Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Eggs;Herbs;Juices/non-alcoholic ciders;value-added products (kombuchas, krauts, etc.);",TRUE,889774.909577861,1228578.33363534,1115,164997,St. Clair,Alabama,AL,2022,585,6,2,12,12,0.095309727,5.25565052,,0,1,1,,11,28,2,14.9,3.299999952,2.373813868,56115,7.350427151
01117,01117,Alabama,Shelby,101.41275540598,Farm Food Collaborative / Food Bank of North Alabama,500138,01089,Madison,"Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Eggs;Herbs;Juices/non-alcoholic ciders;value-added products (kombuchas, krauts, etc.);",TRUE,863028.189894933,1175228.82299874,1117,161584,Shelby,Alabama,AL,2022,385,26,2,27,33,0.78457284,4.038485527,5.508527279,1,,8,,22,49,,12.4,2.599999905,5.819793224,38132,14.02597427
01119,01119,Alabama,Sumter,116.698250202467,Up in Farms Food Hub,500149,28049,Hinds,Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Herbs;Honey;Maple products;Mushrooms;Nuts;,TRUE,727423.52066814,1087515.63024671,1119,161585,Sumter,Alabama,AL,2022,346,,1,1,3,0.133445367,0.05930905,2.204319715,1,,,,3,6,,19.6,7.699999809,10.74469566,161034,3.179190636
01121,01121,Alabama,Talladega,96.4793495043585,Farm Food Collaborative / Food Bank of North Alabama,500138,01089,Madison,"Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Eggs;Herbs;Juices/non-alcoholic ciders;value-added products (kombuchas, krauts, etc.);",TRUE,907242.330488944,1192690.09762995,1121,161586,Talladega,Alabama,AL,2022,522,6,,8,12,0.61980933,0.087791689,,1,,2,,13,33,2,18.6,7.699999809,7.841645718,72653,10.91954041
01123,01123,Alabama,Tallapoosa,97.7380351272938,The Common Market Georgia,500112,13121,Fulton,Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Dry beans;Eggs;Herbs;Grains/flour;Honey;Juices/non-alcoholic ciders;Mushrooms;Nuts;Tofu/non-animal protein;,TRUE,947323.744710179,1138814.09755297,1123,161587,Tallapoosa,Alabama,AL,2022,299,3,,7,8,0.053168863,0.127605274,,1,,1,,11,11,,17.8,6.900000095,3.266489983,58374,5.35117054
01125,01125,Alabama,Tuscaloosa,112.776290267836,Farm Food Collaborative / Food Bank of North Alabama,500138,01089,Madison,"Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Eggs;Herbs;Juices/non-alcoholic ciders;value-added products (kombuchas, krauts, etc.);",TRUE,783132.753106784,1170546.6843477,1125,161588,Tuscaloosa,Alabama,AL,2022,452,16,,27,36,0.192074984,0.01728675,0.662658691,4,,3,,36,58,1,16,5.699999809,6.732144356,83600,11.06194687
01127,01127,Alabama,Walker,75.3071095331998,Farm Food Collaborative / Food Bank of North Alabama,500138,01089,Madison,"Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Eggs;Herbs;Juices/non-alcoholic ciders;value-added products (kombuchas, krauts, etc.);",TRUE,798887.132860976,1229599.73821748,1127,161589,Walker,Alabama,AL,2022,437,5,,10,12,0.040940106,0.160727829,,1,1,1,,11,24,1,19.7,4.699999809,3.718675852,45669,6.636155605
01129,01129,Alabama,Washington,77.770473003647,Ocean Springs Fresh Market,500016,28059,Jackson,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Eggs;Herbs;Green household products;Honey;Mushrooms;Nuts;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;,TRUE,737381.126079269,956049.883340096,1129,161590,Washington,Alabama,AL,2022,371,2,,3,4,0.043047782,0.139905289,0.441239774,0,,,,2,8,,17.4,4.099999905,4.481018066,59980,1.886792421
01131,01131,Alabama,Wilcox,141.010268453297,Ocean Springs Fresh Market,500016,28059,Jackson,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Eggs;Herbs;Green household products;Honey;Mushrooms;Nuts;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;,TRUE,816378.395860499,1027960.30628913,1131,161591,Wilcox,Alabama,AL,2022,336,,,2,3,0.067260802,0.243820414,2.101900101,0,,1,,2,6,,22.2,13.60000038,23.68298531,132977,4.464285851
01133,01133,Alabama,Winston,59.4321142134548,Farm Food Collaborative / Food Bank of North Alabama,500138,01089,Madison,"Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Eggs;Herbs;Juices/non-alcoholic ciders;value-added products (kombuchas, krauts, etc.);",TRUE,788383.504196116,1267460.75364136,1133,161592,Winston,Alabama,AL,2022,385,1,1,6,6,0.05895647,0.687825501,,0,,1,,7,14,,20.2,5.300000191,1.694508553,36454,3.116883039
02013,02013,Alaska,Aleutians East,421.454621650498,Alutiiq Grown Foodhub,501296,02150,Kodiak Island,,TRUE,-4066998.02034902,5047687.16000063,2013,1419964,Aleutians East,Alaska,AK,2022,,,,1,1,,,,0,,,,,4,,13.8,25,14.59033298,,
02016,02016,Alaska,Aleutians West,942.617119610845,Alutiiq Grown Foodhub,501296,02150,Kodiak Island,,TRUE,-4830202.49525465,5410115.37064726,2016,1419965,Aleutians West,Alaska,AK,2022,,,,1,2,,,,0,,,,1,6,,14.9,9.899999619,7.808430195,,
02020,02020,Alaska,Anchorage,29.5244974817875,Bogard Food Hub,500159,02170,Matanuska-Susitna,Fresh fruits;Fresh vegetables;Eggs;Fish/seafood;Mushrooms;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;Wild harvested forest products;,TRUE,-3054199.61933852,5044738.7594895,2020,1416061,Anchorage,Alaska,AK,2022,401,40,,23,29,2.14167285,9.288909912,14.70100594,4,2,16,,527,97,1,12.7,5.699999809,4.57002449,27268,19.20199585
02050,02050,Alaska,Bethel,329.245505899957,Alaska Food Hub (formally known as Kenai Peninsula Food Hub),500172,02122,Kenai Peninsula,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Cut flowers;Eggs;Fish/seafood;Herbs;Honey;Mushrooms;Pet food;Soap/body care products;,TRUE,-3601088.95956468,5404982.29626791,2050,1419966,Bethel,Alaska,AK,2022,,1,,5,7,,,,0,,,,3,41,,20.8,61.90000153,39.85264969,,
02060,02060,Alaska,Bristol Bay,180.519731437367,Alutiiq Grown Foodhub,501296,02150,Kodiak Island,,TRUE,-3578523.00358724,5109790.71872681,2060,1419967,Bristol Bay,Alaska,AK,2022,,,,,,,,,0,,,,,5,,15.5,10.19999981,11.67936325,,
02063,02063,Alaska,Chugach,148.029652620565,Bogard Food Hub,500159,02170,Matanuska-Susitna,Fresh fruits;Fresh vegetables;Eggs;Fish/seafood;Mushrooms;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;Wild harvested forest products;,TRUE,-2901581.29108292,4904177.98279526,2063,2804400,Chugach,Alaska,AK,2022,,3,,2,2,,,,0,,1,,,9,,12.3,,,,
02066,02066,Alaska,Copper River,205.588452962391,Bogard Food Hub,500159,02170,Matanuska-Susitna,Fresh fruits;Fresh vegetables;Eggs;Fish/seafood;Mushrooms;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;Wild harvested forest products;,TRUE,-2750015.6387261,4948675.52835437,2066,2804401,Copper River,Alaska,AK,2022,,1,,2,4,,,,0,,1,,,5,,18.6,,,,
02068,02068,Alaska,Denali,106.392788126798,Fairbanks Food Hub,501297,02090,Fairbanks North Star,,TRUE,-2969422.73676859,5281082.43132278,2068,1419988,Denali,Alaska,AK,2022,,,,2,2,,,,0,,1,,,4,,12,3.200000048,33.09144974,,
02070,02070,Alaska,Dillingham,259.39389484866,Alaska Food Hub (formally known as Kenai Peninsula Food Hub),500172,02122,Kenai Peninsula,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Cut flowers;Eggs;Fish/seafood;Herbs;Honey;Mushrooms;Pet food;Soap/body care products;,TRUE,-3591859.52318244,5253039.20714473,2070,1419968,Dillingham,Alaska,AK,2022,,,,1,2,,,,0,,,,3,10,,16.5,36.20000076,31.46643448,,
02090,02090,Alaska,Fairbanks North Star,40.7312757259996,Fairbanks Food Hub,501297,02090,Fairbanks North Star,,TRUE,-2743959.40615591,5268131.00947858,2090,1419969,Fairbanks North Star,Alaska,AK,2022,295,5,1,12,13,7.794033051,6.529099941,,2,3,5,1,46,39,2,12.4,4.800000191,7.731201649,91927,27.11864471
02100,02100,Alaska,Haines,66.8026704134677,Salt & Soil Marketplace,500157,02110,Juneau,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Eggs;Fish/seafood;Herbs;Green household products;Honey;Juices/non-alcoholic ciders;Mushrooms;Soap/body care products;Wild harvested forest products;Seafood and Kelp;,TRUE,-2408167.57198368,4472145.38606192,2100,1419970,Haines,Alaska,AK,2022,,,,2,2,,,,0,,2,,1,3,,14.2,9,10.08529377,,
02105,02105,Alaska,Hoonah-Angoon,47.2636956958704,Salt & Soil Marketplace,500157,02110,Juneau,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Eggs;Fish/seafood;Herbs;Green household products;Honey;Juices/non-alcoholic ciders;Mushrooms;Soap/body care products;Wild harvested forest products;Seafood and Kelp;,TRUE,-2449641.20612494,4397347.78377602,2105,2371430,Hoonah-Angoon,Alaska,AK,2022,,,,1,3,,,,0,,,,,6,,16.6,33.09999847,31.13017464,,
02110,02110,Alaska,Juneau,13.9812169094904,Salt & Soil Marketplace,500157,02110,Juneau,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Eggs;Fish/seafood;Herbs;Green household products;Honey;Juices/non-alcoholic ciders;Mushrooms;Soap/body care products;Wild harvested forest products;Seafood and Kelp;,FALSE,-2358227.6742713,4376718.40503832,2110,1419971,Juneau,Alaska,AK,2022,94,5,,4,6,1.165463805,4.442662239,,1,,2,1,9,16,,12.2,9.600000381,1.961601377,481,51.06383133
02122,02122,Alaska,Kenai Peninsula,38.1615764817092,Alaska Food Hub (formally known as Kenai Peninsula Food Hub),500172,02122,Kenai Peninsula,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Cut flowers;Eggs;Fish/seafood;Herbs;Honey;Mushrooms;Pet food;Soap/body care products;,TRUE,-3229064.07947904,5051658.6356238,2122,1419972,Kenai Peninsula,Alaska,AK,2022,317,10,,15,20,6.275428295,8.39600563,14.83170986,1,,11,1,48,42,1,14.4,4.800000191,7.868275642,9641,30.28391075
02130,02130,Alaska,Ketchikan Gateway,225.611523518041,Salt & Soil Marketplace,500157,02110,Juneau,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Eggs;Fish/seafood;Herbs;Green household products;Honey;Juices/non-alcoholic ciders;Mushrooms;Soap/body care products;Wild harvested forest products;Seafood and Kelp;,TRUE,-2274690.95630519,4020892.61824392,2130,1419973,Ketchikan Gateway,Alaska,AK,2022,,2,,3,5,,,,0,,,,8,9,,13.4,11.80000019,0.400955588,,
02150,02150,Alaska,Kodiak Island,56.3902795664188,Alutiiq Grown Foodhub,501296,02150,Kodiak Island,,TRUE,-3492910.40423879,4912760.98981505,2150,1419974,Kodiak Island,Alaska,AK,2022,,3,,3,4,,,,0,,,2,7,13,,12.6,8.899999619,11.48008156,,
02158,02158,Alaska,Kusilvak,474.162074839071,Alaska Food Hub (formally known as Kenai Peninsula Food Hub),500172,02122,Kenai Peninsula,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Cut flowers;Eggs;Fish/seafood;Herbs;Honey;Mushrooms;Pet food;Soap/body care products;,TRUE,-3687183.86332186,5631705.76912592,2158,1419985,Kusilvak,Alaska,AK,2022,,,,6,7,,,,0,,,,,13,,25,,0,,
02164,02164,Alaska,Lake and Peninsula,161.636223833847,Alutiiq Grown Foodhub,501296,02150,Kodiak Island,,TRUE,-3565676.55178293,5081613.5915553,2164,1419975,Lake And Peninsula,Alaska,AK,2022,,,,,3,,,,0,,,,,9,,16.6,42,41.60426712,,
02170,02170,Alaska,Matanuska-Susitna,44.6195882104759,Bogard Food Hub,500159,02170,Matanuska-Susitna,Fresh fruits;Fresh vegetables;Eggs;Fish/seafood;Mushrooms;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;Wild harvested forest products;,TRUE,-3017759.43349026,5156883.13981593,2170,1419976,Matanuska-Susitna,Alaska,AK,2022,,5,1,8,13,,,,1,2,4,1,106,49,1,13.3,3.700000048,8.187401772,,
02180,02180,Alaska,Nome,559.795118357892,Alaska Food Hub (formally known as Kenai Peninsula Food Hub),500172,02122,Kenai Peninsula,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Cut flowers;Eggs;Fish/seafood;Herbs;Honey;Mushrooms;Pet food;Soap/body care products;,TRUE,-3543236.94889833,5854399.12753564,2180,1419977,Nome,Alaska,AK,2022,,,,7,7,,,,0,,,,3,19,,18.8,57.20000076,15.19547272,,
02185,02185,Alaska,North Slope,318.991529793583,Fairbanks Food Hub,501297,02090,Fairbanks North Star,,TRUE,-2844255.78813217,5814231.31747165,2185,1419978,North Slope,Alaska,AK,2022,,,,4,6,,,,1,,,,3,11,,14.4,36.5,7.106164455,,
02188,02188,Alaska,Northwest Arctic,434.652761911169,Fairbanks Food Hub,501297,02090,Fairbanks North Star,,TRUE,-3234030.23271427,5851049.82304411,2188,1419979,Northwest Arctic,Alaska,AK,2022,,,,2,4,,,,0,,,,2,13,,18.5,65.30000305,29.21955299,,
02195,02195,Alaska,Petersburg,96.455125957098,Salt & Soil Marketplace,500157,02110,Juneau,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Eggs;Fish/seafood;Herbs;Green household products;Honey;Juices/non-alcoholic ciders;Mushrooms;Soap/body care products;Wild harvested forest products;Seafood and Kelp;,TRUE,-2338012.23288093,4218947.45212631,2195,2516404,Petersburg,Alaska,AK,2022,,2,,1,2,,,,0,,2,,1,3,,13.3,12.60000038,0.667492926,,
02198,02198,Alaska,Prince of Wales-Hyder,171.878517599319,Salt & Soil Marketplace,500157,02110,Juneau,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Eggs;Fish/seafood;Herbs;Green household products;Honey;Juices/non-alcoholic ciders;Mushrooms;Soap/body care products;Wild harvested forest products;Seafood and Kelp;,TRUE,-2394872.83505405,4092440.36161473,2198,1419980,Prince Of Wales-Hyder,Alaska,AK,2022,,,,4,4,,,,0,,,,,20,,17.6,8.300000191,8.841073036,,
02220,02220,Alaska,Sitka,76.774283143663,Salt & Soil Marketplace,500157,02110,Juneau,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Eggs;Fish/seafood;Herbs;Green household products;Honey;Juices/non-alcoholic ciders;Mushrooms;Soap/body care products;Wild harvested forest products;Seafood and Kelp;,TRUE,-2475011.23351282,4290573.93702049,2220,1419981,Sitka,Alaska,AK,2022,,3,,4,5,,,,0,1,1,,4,7,,13.5,10.5,6.247632027,,
02230,02230,Alaska,Skagway,87.5507128455886,Salt & Soil Marketplace,500157,02110,Juneau,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Eggs;Fish/seafood;Herbs;Green household products;Honey;Juices/non-alcoholic ciders;Mushrooms;Soap/body care products;Wild harvested forest products;Seafood and Kelp;,TRUE,-2380723.3126527,4509499.70821098,2230,2339479,Skagway,Alaska,AK,2022,,,,,1,,,,0,,,,,1,1,15.2,6.300000191,0.059915796,,
02240,02240,Alaska,Southeast Fairbanks,170.174569921685,Fairbanks Food Hub,501297,02090,Fairbanks North Star,,TRUE,-2620349.93408991,5095737.97949535,2240,1419983,Southeast Fairbanks,Alaska,AK,2022,,,,2,3,,,,0,,1,,,13,,15.5,5.699999809,9.888008118,,
02275,02275,Alaska,Wrangell,159.406406489455,Salt & Soil Marketplace,500157,02110,Juneau,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Eggs;Fish/seafood;Herbs;Green household products;Honey;Juices/non-alcoholic ciders;Mushrooms;Soap/body care products;Wild harvested forest products;Seafood and Kelp;,TRUE,-2313498.00523279,4120629.13321053,2275,2516402,Wrangell,Alaska,AK,2022,,,,2,2,,,,0,,,,1,3,,16.3,6.300000191,5.033755779,,
02282,02282,Alaska,Yakutat,251.459020255673,Salt & Soil Marketplace,500157,02110,Juneau,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Eggs;Fish/seafood;Herbs;Green household products;Honey;Juices/non-alcoholic ciders;Mushrooms;Soap/body care products;Wild harvested forest products;Seafood and Kelp;,TRUE,-2647267.57304066,4671787.56155135,2282,1419986,Yakutat,Alaska,AK,2022,,,,,,,,,0,,,,,2,,14,12.60000038,0.111908317,,
02290,02290,Alaska,Yukon-Koyukuk,145.518232343852,Fairbanks Food Hub,501297,02090,Fairbanks North Star,,TRUE,-2958819.47095483,5474534.10349889,2290,1419987,Yukon-Koyukuk,Alaska,AK,2022,,,,6,7,,,,0,,1,,2,29,1,20.1,46.90000153,43.27859497,,
04001,04001,Arizona,Apache,117.351086166931,Harvest Food Hub & Kitchen,501234,35045,San Juan,,TRUE,-1210747.71459008,1455917.18684627,4001,25441,Apache,Arizona,AZ,2022,5343,3,,7,8,2.908448696,0.759493649,,1,1,,,9,68,1,21.7,12.69999981,35.34135818,5453867,1.871607661
04003,04003,Arizona,Cochise,19.8353975693527,The Local Co-op,501795,04003,Cochise,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Dry beans;Eggs;Fish/seafood;Herbs;Grains/flour;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;,FALSE,-1290626.01167326,1071879.7383584,4003,25442,Cochise,Arizona,AZ,2022,1002,11,6,10,18,1.580491424,,,1,2,5,1,32,86,1,16.3,6,15.55343246,658316,19.56087875
04005,04005,Arizona,Coconino,162.845594036428,Highland Food Hub,501299,04013,Maricopa,,TRUE,-1405358.58856216,1537178.54236817,4005,25443,Coconino,Arizona,AZ,2022,2057,18,,13,26,2.75749135,6.369229317,11.6009388,3,,4,,22,80,,16.1,5.400000095,13.31731129,5469766,3.354399681
04007,04007,Arizona,Gila,27.0269335580575,Copper Communities Food Hub,500178,04007,Gila,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Honey;Wild harvested forest products;,TRUE,-1355975.26383157,1298421.42794651,4007,40471,Gila,Arizona,AZ,2022,191,6,1,11,12,2.716287136,12.15912724,,0,,3,1,19,37,,17.3,6.900000095,11.01526546,1260467,17.2774868
04009,04009,Arizona,Graham,61.9200890068476,Copper Communities Food Hub,500178,04007,Gila,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Honey;Wild harvested forest products;,TRUE,-1286212.78646186,1189853.05017044,4009,25444,Graham,Arizona,AZ,2022,359,1,0,3,8,1.283154011,2.715512037,,1,,1,,3,33,1,16.1,4.900000095,15.74426937,1183497,12.53481865
04011,04011,Arizona,Greenlee,63.3467019445809,The Frontier Food Hub,501235,35017,Grant,,TRUE,-1222288.97624468,1212475.72137212,4011,42807,Greenlee,Arizona,AZ,2022,95,1,,2,3,15.8199358,,,0,,,,,9,,14.4,2.700000048,14.04879379,14191,8.421052933
04012,04012,Arizona,La Paz,88.1820188691344,Sun Produce Cooperative,500225,04013,Maricopa,Fresh fruits;Fresh vegetables;Baked goods;Cut flowers;Dry beans;Eggs;Herbs;Honey;Nuts;Wild harvested forest products;,TRUE,-1644775.31501028,1340778.73237071,4012,43540,La Paz,Arizona,AZ,2022,107,,,4,5,0.005542397,,,0,,,,3,14,,18.9,4.800000191,26.48659706,,5.607476711
04013,04013,Arizona,Maricopa,10.916215896404,Sun Produce Cooperative,500225,04013,Maricopa,Fresh fruits;Fresh vegetables;Baked goods;Cut flowers;Dry beans;Eggs;Herbs;Honey;Nuts;Wild harvested forest products;,FALSE,-1517317.15273697,1274200.66787284,4013,37026,Maricopa,Arizona,AZ,2022,1527,748,52,471,742,0.315143377,8.722989082,9.110980988,50,8,47,2,2005,1350,7,13.2,5.199999809,5.509140015,257160,14.60379791
04015,04015,Arizona,Mohave,169.102216494922,Sun Produce Cooperative,500225,04013,Maricopa,Fresh fruits;Fresh vegetables;Baked goods;Cut flowers;Dry beans;Eggs;Herbs;Honey;Nuts;Wild harvested forest products;,TRUE,-1583915.86920119,1553359.82931079,4015,25445,Mohave,Arizona,AZ,2022,274,20,3,19,27,1.073234558,1.172248006,,1,,3,,49,77,,17.5,4.400000095,18.69761467,669273,13.50364971
